,SERVICE_NUMBER,ROUTE,DEPARTURE,ARRIVAL,CAPTURE,DAY_X,STATUS,CABIN,CAPACITY,LID,CURRENT_BUCKET,CURRENT_BUCKET_PRICE,BOOKINGS,REVENUE_INCL_TAX,REVENUE_EXCL_TAX,MAXLEG_LF,MAXLEG_BOOKINGS,OPTIM_STATUS
1606,AW3558,CDG - HEL,2025-07-21 14:55:00,2025-07-21 19:15:00,2024-11-25,-238,OPEN,2,189,189,V,184.0,0,0.0,0.0,0.0,0,ACTIVATED
4819,AW3281,TLL - CDG,2025-07-21 15:55:00,2025-07-21 18:45:00,2024-11-25,-238,OPEN,2,186,186,R,93.0,4,372.0,280.0,0.02,4,SCHEDULED
3909,AW7648,CDG - OSL,2025-07-21 16:50:00,2025-07-21 18:30:00,2024-11-25,-238,OPEN,2,189,189,L,131.0,1,138.0,105.61,0.01,1,ACTIVATED
1604,AW4635,VIE - CDG,2025-07-21 17:30:00,2025-07-21 19:35:00,2024-11-25,-238,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
1602,AW3422,CDG - TLL,2025-07-21 19:00:00,2025-07-21 23:45:00,2024-11-25,-238,OPEN,2,186,186,R,182.0,0,0.0,0.0,0.0,0,SCHEDULED
1610,AW7649,OSL - CDG,2025-07-21 19:10:00,2025-07-21 22:40:00,2024-11-25,-239,OPEN,2,189,189,T,57.0,0,0.0,0.0,0.0,0,ACTIVATED
4563,AW3559,HEL - CDG,2025-07-21 20:00:00,2025-07-21 22:45:00,2024-11-25,-238,OPEN,2,189,189,T,92.0,3,309.0,243.15,0.02,3,ACTIVATED
3910,AW7664,CDG - OSL,2025-07-21 20:45:00,2025-07-21 22:25:00,2024-11-25,-238,OPEN,2,189,189,L,131.0,1,77.0,44.61,0.01,1,ACTIVATED
3911,AW7668,CDG - OSL,2025-07-21 21:15:00,2025-07-21 22:55:00,2024-11-25,-238,OPEN,2,189,189,L,131.0,1,77.0,44.61,0.01,1,ACTIVATED
1609,AW4780,CDG - VIE,2025-07-21 21:20:00,2025-07-21 23:30:00,2024-11-25,-238,OPEN,2,189,189,R,75.0,0,0.0,0.0,0.0,0,ACTIVATED
1628,AW7669,OSL - CDG,2025-07-22 06:00:00,2025-07-22 09:30:00,2024-11-25,-240,OPEN,2,189,189,T,57.0,0,0.0,0.0,0.0,0,ACTIVATED
4820,AW4781,VIE - CDG,2025-07-22 06:00:00,2025-07-22 08:05:00,2024-11-25,-239,OPEN,2,189,189,T,60.0,4,208.0,132.8,0.02,4,ACTIVATED
3913,AW4670,CDG - BUD,2025-07-22 06:15:00,2025-07-22 09:20:00,2024-11-25,-239,OPEN,2,186,99,V,195.0,1,195.0,162.61,0.01,1,SCHEDULED
4292,AW7665,OSL - CDG,2025-07-22 06:30:00,2025-07-22 10:00:00,2024-11-25,-240,OPEN,2,189,189,T,57.0,2,78.0,32.78,0.01,2,ACTIVATED
1619,AW3423,TLL - CDG,2025-07-22 06:45:00,2025-07-22 09:35:00,2024-11-25,-239,OPEN,2,186,186,T,80.0,0,0.0,0.0,0.0,0,SCHEDULED
4290,AW7640,CDG - OSL,2025-07-22 07:15:00,2025-07-22 08:55:00,2024-11-25,-239,OPEN,2,189,111,L,131.0,2,154.0,89.22,0.02,2,ACTIVATED
1627,AW7641,OSL - CDG,2025-07-22 09:35:00,2025-07-22 13:05:00,2024-11-25,-240,OPEN,2,189,111,R,69.0,0,0.0,0.0,0.0,0,ACTIVATED
1616,AW3288,CDG - TLL,2025-07-22 09:50:00,2025-07-22 14:35:00,2024-11-25,-239,OPEN,2,186,186,R,182.0,0,0.0,0.0,0.0,0,SCHEDULED
5969,AW4671,BUD - CDG,2025-07-22 10:05:00,2025-07-22 15:00:00,2024-11-25,-240,OPEN,2,186,99,Q,152.0,14,1668.0,1530.52,0.14,14,DEACTIVATED
1625,AW4632,CDG - VIE,2025-07-22 10:05:00,2025-07-22 12:15:00,2024-11-25,-239,OPEN,2,189,189,R,75.0,0,0.0,0.0,0.0,0,ACTIVATED
5193,AW3558,CDG - HEL,2025-07-22 11:30:00,2025-07-22 15:50:00,2024-11-25,-239,OPEN,2,189,189,X,136.0,6,1003.0,774.31,0.03,6,ACTIVATED
5034,AW7644,CDG - OSL,2025-07-22 11:50:00,2025-07-22 13:30:00,2024-11-25,-239,OPEN,2,189,189,L,131.0,5,502.63,313.2,0.03,5,ACTIVATED
1620,AW4633,VIE - CDG,2025-07-22 13:05:00,2025-07-22 15:10:00,2024-11-25,-239,OPEN,2,189,189,T,60.0,0,0.0,0.0,0.0,0,ACTIVATED
4822,AW7645,OSL - CDG,2025-07-22 14:15:00,2025-07-22 17:45:00,2024-11-25,-240,OPEN,2,189,189,T,57.0,4,218.0,127.02,0.02,4,ACTIVATED
1614,AW3286,CDG - TLL,2025-07-22 14:20:00,2025-07-22 19:05:00,2024-11-25,-239,OPEN,2,186,186,R,182.0,0,0.0,0.0,0.0,0,SCHEDULED
1626,AW4636,CDG - VIE,2025-07-22 15:00:00,2025-07-22 17:10:00,2024-11-25,-239,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
1617,AW3289,TLL - CDG,2025-07-22 15:35:00,2025-07-22 18:25:00,2024-11-25,-239,OPEN,2,186,186,T,80.0,0,0.0,0.0,0.0,0,SCHEDULED
1613,AW3559,HEL - CDG,2025-07-22 16:35:00,2025-07-22 19:20:00,2024-11-25,-239,OPEN,2,189,189,T,92.0,0,0.0,0.0,0.0,0,ACTIVATED
4821,AW7648,CDG - OSL,2025-07-22 16:45:00,2025-07-22 18:25:00,2024-11-25,-239,OPEN,2,189,189,L,131.0,4,524.0,366.96,0.02,4,ACTIVATED
1621,AW4637,VIE - CDG,2025-07-22 18:00:00,2025-07-22 20:05:00,2024-11-25,-239,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
1618,AW3422,CDG - TLL,2025-07-22 19:00:00,2025-07-22 23:45:00,2024-11-25,-239,OPEN,2,186,186,R,182.0,0,0.0,0.0,0.0,0,SCHEDULED
3914,AW7649,OSL - CDG,2025-07-22 19:05:00,2025-07-22 22:35:00,2024-11-25,-240,OPEN,2,189,189,T,57.0,1,99.0,76.21,0.01,1,ACTIVATED
1615,AW3287,TLL - CDG,2025-07-22 20:00:00,2025-07-22 22:50:00,2024-11-25,-239,OPEN,2,186,186,T,80.0,0,0.0,0.0,0.0,0,SCHEDULED
1623,AW7664,CDG - OSL,2025-07-22 20:45:00,2025-07-22 22:25:00,2024-11-25,-239,OPEN,2,189,189,L,131.0,0,0.0,0.0,0.0,0,ACTIVATED
1624,AW7668,CDG - OSL,2025-07-22 21:15:00,2025-07-22 22:55:00,2024-11-25,-239,OPEN,2,189,189,L,131.0,0,0.0,0.0,0.0,0,ACTIVATED
4291,AW4780,CDG - VIE,2025-07-22 21:20:00,2025-07-22 23:30:00,2024-11-25,-239,OPEN,2,189,189,R,75.0,2,132.0,53.48,0.01,2,ACTIVATED
1622,AW3410,CDG - TLL,2025-07-22 22:40:00,2025-07-23 03:25:00,2024-11-25,-239,OPEN,2,189,189,R,182.0,0,0.0,0.0,0.0,0,SCHEDULED
1634,AW3411,TLL - CDG,2025-07-23 04:20:00,2025-07-23 07:10:00,2024-11-25,-240,OPEN,2,189,189,R,93.0,0,0.0,0.0,0.0,0,SCHEDULED
1650,AW7665,OSL - CDG,2025-07-23 06:00:00,2025-07-23 09:30:00,2024-11-25,-241,OPEN,2,189,189,T,57.0,0,0.0,0.0,0.0,0,ACTIVATED
1639,AW4781,VIE - CDG,2025-07-23 06:15:00,2025-07-23 08:20:00,2024-11-25,-240,OPEN,2,189,189,G,52.0,0,0.0,0.0,0.0,0,ACTIVATED
1651,AW7669,OSL - CDG,2025-07-23 06:30:00,2025-07-23 10:00:00,2024-11-25,-241,OPEN,2,189,189,T,57.0,0,0.0,0.0,0.0,0,ACTIVATED
1636,AW3423,TLL - CDG,2025-07-23 06:45:00,2025-07-23 09:35:00,2024-11-25,-240,OPEN,2,186,186,R,93.0,0,0.0,0.0,0.0,0,SCHEDULED
1640,AW7640,CDG - OSL,2025-07-23 07:15:00,2025-07-23 08:55:00,2024-11-25,-240,OPEN,2,186,186,X,114.0,0,0.0,0.0,0.0,0,ACTIVATED
4823,AW3550,CDG - HEL,2025-07-23 08:30:00,2025-07-23 12:50:00,2024-11-25,-240,OPEN,2,189,189,L,150.0,4,600.0,442.96,0.02,4,ACTIVATED
1648,AW7641,OSL - CDG,2025-07-23 09:35:00,2025-07-23 13:05:00,2024-11-25,-241,OPEN,2,186,186,T,57.0,0,0.0,0.0,0.0,0,ACTIVATED
1629,AW3284,CDG - TLL,2025-07-23 10:05:00,2025-07-23 14:50:00,2024-11-25,-240,OPEN,2,189,189,X,203.0,0,0.0,0.0,0.0,0,SCHEDULED
1645,AW4632,CDG - VIE,2025-07-23 10:15:00,2025-07-23 12:25:00,2024-11-25,-240,OPEN,2,189,189,R,75.0,0,0.0,0.0,0.0,0,ACTIVATED
4293,AW3288,CDG - TLL,2025-07-23 10:55:00,2025-07-23 15:40:00,2024-11-25,-240,OPEN,2,186,186,X,203.0,2,406.0,273.48,0.01,2,SCHEDULED
1641,AW7644,CDG - OSL,2025-07-23 11:50:00,2025-07-23 13:30:00,2024-11-25,-240,OPEN,2,189,189,L,131.0,0,0.0,0.0,0.0,0,ACTIVATED
1637,AW4633,VIE - CDG,2025-07-23 13:15:00,2025-07-23 15:20:00,2024-11-25,-240,OPEN,2,189,189,T,60.0,0,0.0,0.0,0.0,0,ACTIVATED
5686,AW3551,HEL - CDG,2025-07-23 13:35:00,2025-07-23 16:20:00,2024-11-25,-240,OPEN,2,189,164,T,92.0,10,855.8,636.3,0.06,10,ACTIVATED
4294,AW7645,OSL - CDG,2025-07-23 14:10:00,2025-07-23 17:40:00,2024-11-25,-241,OPEN,2,189,189,T,57.0,2,198.0,152.78,0.01,2,ACTIVATED
1631,AW3286,CDG - TLL,2025-07-23 14:20:00,2025-07-23 19:05:00,2024-11-25,-240,OPEN,2,186,186,X,203.0,0,0.0,0.0,0.0,0,SCHEDULED
4564,AW3558,CDG - HEL,2025-07-23 14:20:00,2025-07-23 18:40:00,2024-11-25,-240,OPEN,2,189,189,L,150.0,3,279.0,181.83,0.02,3,ACTIVATED
1646,AW4636,CDG - VIE,2025-07-23 14:40:00,2025-07-23 16:50:00,2024-11-25,-240,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
1630,AW3285,TLL - CDG,2025-07-23 15:45:00,2025-07-23 18:35:00,2024-11-25,-240,OPEN,2,189,189,X,109.0,0,0.0,0.0,0.0,0,SCHEDULED
1633,AW3289,TLL - CDG,2025-07-23 16:40:00,2025-07-23 19:30:00,2024-11-25,-240,OPEN,2,186,186,X,109.0,0,0.0,0.0,0.0,0,SCHEDULED
1642,AW7646,CDG - OSL,2025-07-23 16:45:00,2025-07-23 18:25:00,2024-11-25,-240,OPEN,2,189,189,X,114.0,0,0.0,0.0,0.0,0,ACTIVATED
1638,AW4637,VIE - CDG,2025-07-23 17:40:00,2025-07-23 19:45:00,2024-11-25,-240,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
1635,AW3422,CDG - TLL,2025-07-23 19:00:00,2025-07-23 23:45:00,2024-11-25,-240,OPEN,2,186,186,X,203.0,0,0.0,0.0,0.0,0,SCHEDULED
1649,AW7647,OSL - CDG,2025-07-23 19:10:00,2025-07-23 22:40:00,2024-11-25,-241,OPEN,2,189,189,T,57.0,0,0.0,0.0,0.0,0,ACTIVATED
6575,AW3559,HEL - CDG,2025-07-23 19:25:00,2025-07-23 22:10:00,2024-11-25,-240,OPEN,2,189,189,R,103.0,31,3473.0,2792.55,0.16,31,ACTIVATED
1632,AW3287,TLL - CDG,2025-07-23 20:00:00,2025-07-23 22:50:00,2024-11-25,-240,OPEN,2,186,186,X,109.0,0,0.0,0.0,0.0,0,SCHEDULED
1643,AW7664,CDG - OSL,2025-07-23 20:45:00,2025-07-23 22:25:00,2024-11-25,-240,OPEN,2,189,189,L,131.0,0,0.0,0.0,0.0,0,ACTIVATED
1644,AW7668,CDG - OSL,2025-07-23 21:15:00,2025-07-23 22:55:00,2024-11-25,-240,OPEN,2,189,189,L,131.0,0,0.0,0.0,0.0,0,ACTIVATED
1647,AW4780,CDG - VIE,2025-07-23 21:20:00,2025-07-23 23:30:00,2024-11-25,-240,OPEN,2,189,189,R,75.0,0,0.0,0.0,0.0,0,ACTIVATED
1666,AW7665,OSL - CDG,2025-07-24 06:00:00,2025-07-24 09:30:00,2024-11-25,-242,OPEN,2,189,189,T,57.0,0,0.0,0.0,0.0,0,ACTIVATED
1656,AW4781,VIE - CDG,2025-07-24 06:00:00,2025-07-24 08:05:00,2024-11-25,-241,OPEN,2,189,189,T,60.0,0,0.0,0.0,0.0,0,ACTIVATED
1667,AW7669,OSL - CDG,2025-07-24 06:30:00,2025-07-24 10:00:00,2024-11-25,-242,OPEN,2,189,189,T,57.0,0,0.0,0.0,0.0,0,ACTIVATED
6494,AW3423,TLL - CDG,2025-07-24 06:45:00,2025-07-24 09:35:00,2024-11-25,-241,OPEN,2,186,186,X,109.0,28,3251.92,2607.92,0.15,28,SCHEDULED
4296,AW7640,CDG - OSL,2025-07-24 07:15:00,2025-07-24 08:55:00,2024-11-25,-241,OPEN,2,186,186,L,131.0,2,228.0,149.48,0.01,2,ACTIVATED
1659,AW3550,CDG - HEL,2025-07-24 08:05:00,2025-07-24 12:30:00,2024-11-25,-241,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
1665,AW7641,OSL - CDG,2025-07-24 09:35:00,2025-07-24 13:05:00,2024-11-25,-242,OPEN,2,186,186,T,57.0,0,0.0,0.0,0.0,0,ACTIVATED
1662,AW4632,CDG - VIE,2025-07-24 09:45:00,2025-07-24 11:55:00,2024-11-25,-241,OPEN,2,189,189,R,75.0,0,0.0,0.0,0.0,0,ACTIVATED
5331,AW4670,CDG - BUD,2025-07-24 10:05:00,2025-07-24 13:10:00,2024-11-25,-241,OPEN,2,189,99,Q,214.0,7,1498.0,1223.18,0.07,7,SCHEDULED
1652,AW3288,CDG - TLL,2025-07-24 11:25:00,2025-07-24 16:10:00,2024-11-25,-241,OPEN,2,186,186,X,203.0,0,0.0,0.0,0.0,0,SCHEDULED
4297,AW7644,CDG - OSL,2025-07-24 11:50:00,2025-07-24 13:30:00,2024-11-25,-241,OPEN,2,189,189,V,168.0,2,342.0,277.22,0.01,2,ACTIVATED
4295,AW4633,VIE - CDG,2025-07-24 12:45:00,2025-07-24 14:50:00,2024-11-25,-241,OPEN,2,189,189,R,70.0,2,120.0,82.4,0.01,2,ACTIVATED
1658,AW3551,HEL - CDG,2025-07-24 13:15:00,2025-07-24 16:00:00,2024-11-25,-241,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
5194,AW4671,BUD - CDG,2025-07-24 13:55:00,2025-07-24 18:50:00,2024-11-25,-242,OPEN,2,189,99,V,132.0,6,738.0,679.08,0.06,6,DEACTIVATED
6469,AW7645,OSL - CDG,2025-07-24 14:15:00,2025-07-24 17:45:00,2024-11-25,-242,OPEN,2,189,189,R,69.0,27,1539.0,928.53,0.14,27,ACTIVATED
1663,AW4636,CDG - VIE,2025-07-24 14:30:00,2025-07-24 16:40:00,2024-11-25,-241,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
4824,AW3556,CDG - HEL,2025-07-24 15:00:00,2025-07-24 19:20:00,2024-11-25,-241,OPEN,2,189,189,L,150.0,4,888.0,758.44,0.02,4,ACTIVATED
3915,AW7646,CDG - OSL,2025-07-24 15:20:00,2025-07-24 17:00:00,2024-11-25,-241,OPEN,2,189,189,L,131.0,1,114.0,74.74,0.01,1,ACTIVATED
1653,AW3289,TLL - CDG,2025-07-24 17:10:00,2025-07-24 20:00:00,2024-11-25,-241,OPEN,2,186,186,X,109.0,0,0.0,0.0,0.0,0,SCHEDULED
1655,AW4637,VIE - CDG,2025-07-24 17:30:00,2025-07-24 19:35:00,2024-11-25,-241,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
4825,AW7647,OSL - CDG,2025-07-24 17:40:00,2025-07-24 21:10:00,2024-11-25,-242,OPEN,2,189,189,G,47.0,4,356.0,265.56,0.02,4,ACTIVATED
1654,AW3422,CDG - TLL,2025-07-24 19:00:00,2025-07-24 23:45:00,2024-11-25,-241,OPEN,2,186,186,X,203.0,0,0.0,0.0,0.0,0,SCHEDULED
5687,AW3557,HEL - CDG,2025-07-24 20:05:00,2025-07-24 22:50:00,2024-11-25,-241,OPEN,2,189,189,T,92.0,10,1030.0,810.5,0.05,10,ACTIVATED
1660,AW7664,CDG - OSL,2025-07-24 20:45:00,2025-07-24 22:25:00,2024-11-25,-241,OPEN,2,189,189,X,114.0,0,0.0,0.0,0.0,0,ACTIVATED
1664,AW4780,CDG - VIE,2025-07-24 21:15:00,2025-07-24 23:25:00,2024-11-25,-241,OPEN,2,189,189,R,75.0,0,0.0,0.0,0.0,0,ACTIVATED
1661,AW7668,CDG - OSL,2025-07-24 21:15:00,2025-07-24 22:55:00,2024-11-25,-241,OPEN,2,189,189,X,114.0,0,0.0,0.0,0.0,0,ACTIVATED
1657,AW3410,CDG - TLL,2025-07-24 22:40:00,2025-07-25 03:25:00,2024-11-25,-241,OPEN,2,189,189,X,203.0,0,0.0,0.0,0.0,0,SCHEDULED
1672,AW3411,TLL - CDG,2025-07-25 04:20:00,2025-07-25 07:10:00,2024-11-25,-242,OPEN,2,189,189,X,109.0,0,0.0,0.0,0.0,0,SCHEDULED
1683,AW7665,OSL - CDG,2025-07-25 06:00:00,2025-07-25 09:30:00,2024-11-25,-243,OPEN,2,189,189,G,47.0,0,0.0,0.0,0.0,0,ACTIVATED
1684,AW7669,OSL - CDG,2025-07-25 06:30:00,2025-07-25 10:00:00,2024-11-25,-243,OPEN,2,189,189,G,47.0,0,0.0,0.0,0.0,0,ACTIVATED
1673,AW3423,TLL - CDG,2025-07-25 06:35:00,2025-07-25 09:25:00,2024-11-25,-242,OPEN,2,186,186,X,109.0,0,0.0,0.0,0.0,0,SCHEDULED
1676,AW4781,VIE - CDG,2025-07-25 06:55:00,2025-07-25 09:00:00,2024-11-25,-242,OPEN,2,189,189,G,52.0,0,0.0,0.0,0.0,0,ACTIVATED
1678,AW7640,CDG - OSL,2025-07-25 07:20:00,2025-07-25 09:00:00,2024-11-25,-242,OPEN,2,186,186,Q,186.0,0,0.0,0.0,0.0,0,ACTIVATED
4300,AW3550,CDG - HEL,2025-07-25 07:30:00,2025-07-25 11:50:00,2024-11-25,-242,OPEN,2,189,169,Q,204.0,2,584.0,519.22,0.01,2,ACTIVATED
1668,AW3280,CDG - TLL,2025-07-25 09:05:00,2025-07-25 13:50:00,2024-11-25,-242,OPEN,2,186,186,X,203.0,0,0.0,0.0,0.0,0,SCHEDULED
5688,AW7641,OSL - CDG,2025-07-25 09:40:00,2025-07-25 13:10:00,2024-11-25,-243,OPEN,2,186,186,N,39.0,10,390.0,163.9,0.05,10,ACTIVATED
1680,AW4632,CDG - VIE,2025-07-25 10:05:00,2025-07-25 12:15:00,2024-11-25,-242,OPEN,2,189,189,R,75.0,0,0.0,0.0,0.0,0,ACTIVATED
5195,AW7644,CDG - OSL,2025-07-25 11:10:00,2025-07-25 12:50:00,2024-11-25,-242,OPEN,2,189,189,H,204.0,6,1296.0,1101.66,0.03,6,ACTIVATED
4826,AW3551,HEL - CDG,2025-07-25 12:35:00,2025-07-25 15:20:00,2024-11-25,-242,OPEN,2,189,169,X,116.0,4,516.0,428.2,0.02,4,ACTIVATED
1674,AW4633,VIE - CDG,2025-07-25 13:05:00,2025-07-25 15:10:00,2024-11-25,-242,OPEN,2,189,189,R,70.0,0,0.0,0.0,0.0,0,ACTIVATED
1670,AW3284,CDG - TLL,2025-07-25 13:25:00,2025-07-25 18:10:00,2024-11-25,-242,OPEN,2,189,189,X,203.0,0,0.0,0.0,0.0,0,SCHEDULED
5970,AW7645,OSL - CDG,2025-07-25 13:35:00,2025-07-25 17:05:00,2024-11-25,-243,OPEN,2,189,189,T,57.0,14,956.0,639.46,0.07,14,ACTIVATED
1669,AW3281,TLL - CDG,2025-07-25 14:50:00,2025-07-25 17:40:00,2024-11-25,-242,OPEN,2,186,186,L,125.0,0,0.0,0.0,0.0,0,SCHEDULED
1681,AW4636,CDG - VIE,2025-07-25 14:55:00,2025-07-25 17:05:00,2024-11-25,-242,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
1677,AW3558,CDG - HEL,2025-07-25 14:55:00,2025-07-25 19:15:00,2024-11-25,-242,OPEN,2,189,189,V,184.0,0,0.0,0.0,0.0,0,ACTIVATED
4565,AW7648,CDG - OSL,2025-07-25 16:25:00,2025-07-25 18:05:00,2024-11-25,-242,OPEN,2,189,189,Q,186.0,3,684.0,566.22,0.02,3,ACTIVATED
1675,AW4637,VIE - CDG,2025-07-25 17:55:00,2025-07-25 20:00:00,2024-11-25,-242,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
4301,AW7649,OSL - CDG,2025-07-25 18:45:00,2025-07-25 22:15:00,2024-11-25,-243,OPEN,2,189,189,T,57.0,2,198.0,152.78,0.01,2,ACTIVATED
4299,AW3422,CDG - TLL,2025-07-25 19:00:00,2025-07-25 23:45:00,2024-11-25,-242,OPEN,2,186,186,X,203.0,2,222.0,89.48,0.01,2,SCHEDULED
1671,AW3285,TLL - CDG,2025-07-25 19:05:00,2025-07-25 21:55:00,2024-11-25,-242,OPEN,2,189,189,L,125.0,0,0.0,0.0,0.0,0,SCHEDULED
4298,AW3559,HEL - CDG,2025-07-25 20:00:00,2025-07-25 22:45:00,2024-11-25,-242,OPEN,2,189,189,T,92.0,2,302.0,258.1,0.01,2,ACTIVATED
3916,AW7664,CDG - OSL,2025-07-25 20:45:00,2025-07-25 22:25:00,2024-11-25,-242,OPEN,2,189,189,K,150.0,1,91.0,58.61,0.01,1,ACTIVATED
1682,AW4780,CDG - VIE,2025-07-25 21:10:00,2025-07-25 23:20:00,2024-11-25,-242,OPEN,2,189,189,R,75.0,0,0.0,0.0,0.0,0,ACTIVATED
1679,AW7668,CDG - OSL,2025-07-25 21:15:00,2025-07-25 22:55:00,2024-11-25,-242,OPEN,2,189,189,L,131.0,0,0.0,0.0,0.0,0,ACTIVATED
1697,AW7665,OSL - CDG,2025-07-26 05:55:00,2025-07-26 09:25:00,2024-11-25,-244,OPEN,2,189,189,T,57.0,0,0.0,0.0,0.0,0,ACTIVATED
1692,AW4781,VIE - CDG,2025-07-26 06:00:00,2025-07-26 08:05:00,2024-11-25,-243,OPEN,2,189,189,G,52.0,0,0.0,0.0,0.0,0,ACTIVATED
6024,AW4670,CDG - BUD,2025-07-26 06:15:00,2025-07-26 09:20:00,2024-11-25,-243,OPEN,2,186,96,I,276.0,15,3248.39,2735.06,0.16,15,SCHEDULED
1698,AW7669,OSL - CDG,2025-07-26 06:25:00,2025-07-26 09:55:00,2024-11-25,-244,OPEN,2,189,189,T,57.0,0,0.0,0.0,0.0,0,ACTIVATED
1690,AW3423,TLL - CDG,2025-07-26 06:45:00,2025-07-26 09:35:00,2024-11-25,-243,OPEN,2,186,186,X,109.0,0,0.0,0.0,0.0,0,SCHEDULED
4303,AW3550,CDG - HEL,2025-07-26 08:35:00,2025-07-26 12:55:00,2024-11-25,-243,OPEN,2,189,189,V,184.0,2,540.0,475.22,0.01,2,ACTIVATED
1685,AW3280,CDG - TLL,2025-07-26 09:00:00,2025-07-26 13:45:00,2024-11-25,-243,OPEN,2,189,189,L,227.0,0,0.0,0.0,0.0,0,SCHEDULED
5468,AW4671,BUD - CDG,2025-07-26 10:05:00,2025-07-26 15:00:00,2024-11-25,-244,OPEN,2,186,96,M,195.0,8,1376.0,1297.44,0.08,8,DEACTIVATED
1694,AW4636,CDG - VIE,2025-07-26 10:10:00,2025-07-26 12:20:00,2024-11-25,-243,OPEN,2,189,189,R,75.0,0,0.0,0.0,0.0,0,ACTIVATED
1687,AW3288,CDG - TLL,2025-07-26 10:15:00,2025-07-26 15:00:00,2024-11-25,-243,OPEN,2,186,186,L,227.0,0,0.0,0.0,0.0,0,SCHEDULED
3917,AW7644,CDG - OSL,2025-07-26 10:20:00,2025-07-26 12:00:00,2024-11-25,-243,OPEN,2,189,179,Q,186.0,1,179.0,146.61,0.01,1,ACTIVATED
1695,AW7645,OSL - CDG,2025-07-26 12:40:00,2025-07-26 16:10:00,2024-11-25,-244,OPEN,2,189,179,R,69.0,0,0.0,0.0,0.0,0,ACTIVATED
4302,AW4637,VIE - CDG,2025-07-26 13:10:00,2025-07-26 15:15:00,2024-11-25,-243,OPEN,2,189,189,R,70.0,2,120.0,82.4,0.01,2,ACTIVATED
1693,AW4634,CDG - VIE,2025-07-26 13:35:00,2025-07-26 15:45:00,2024-11-25,-243,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
5846,AW3551,HEL - CDG,2025-07-26 13:40:00,2025-07-26 16:25:00,2024-11-25,-243,OPEN,2,189,189,R,103.0,12,1407.0,1143.6,0.06,12,ACTIVATED
1686,AW3281,TLL - CDG,2025-07-26 14:40:00,2025-07-26 17:30:00,2024-11-25,-243,OPEN,2,189,189,X,109.0,0,0.0,0.0,0.0,0,SCHEDULED
5467,AW7658,CDG - OSL,2025-07-26 15:20:00,2025-07-26 17:00:00,2024-11-25,-243,OPEN,2,189,189,V,168.0,8,712.0,452.88,0.04,8,ACTIVATED
1688,AW3289,TLL - CDG,2025-07-26 16:00:00,2025-07-26 18:50:00,2024-11-25,-243,OPEN,2,186,186,X,109.0,0,0.0,0.0,0.0,0,SCHEDULED
1691,AW4635,VIE - CDG,2025-07-26 16:40:00,2025-07-26 18:45:00,2024-11-25,-243,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
4827,AW7646,CDG - OSL,2025-07-26 16:45:00,2025-07-26 18:25:00,2024-11-25,-243,OPEN,2,186,186,L,131.0,4,336.0,206.44,0.02,4,ACTIVATED
4829,AW7659,OSL - CDG,2025-07-26 17:40:00,2025-07-26 21:10:00,2024-11-25,-244,OPEN,2,189,189,N,39.0,4,136.0,45.56,0.02,4,ACTIVATED
1689,AW3422,CDG - TLL,2025-07-26 19:00:00,2025-07-26 23:45:00,2024-11-25,-243,OPEN,2,186,186,R,182.0,0,0.0,0.0,0.0,0,SCHEDULED
1696,AW7647,OSL - CDG,2025-07-26 19:05:00,2025-07-26 22:35:00,2024-11-25,-244,OPEN,2,186,186,T,57.0,0,0.0,0.0,0.0,0,ACTIVATED
4304,AW7664,CDG - OSL,2025-07-26 20:45:00,2025-07-26 22:25:00,2024-11-25,-243,OPEN,2,189,189,L,131.0,2,154.0,89.22,0.01,2,ACTIVATED
4828,AW4780,CDG - VIE,2025-07-26 21:15:00,2025-07-26 23:25:00,2024-11-25,-243,OPEN,2,189,189,R,75.0,4,300.0,142.96,0.02,4,ACTIVATED
4566,AW7668,CDG - OSL,2025-07-26 21:15:00,2025-07-26 22:55:00,2024-11-25,-243,OPEN,2,189,189,L,131.0,3,284.0,173.09,0.02,3,ACTIVATED
1714,AW7669,OSL - CDG,2025-07-27 06:00:00,2025-07-27 09:30:00,2024-11-25,-245,OPEN,2,189,189,T,57.0,0,0.0,0.0,0.0,0,ACTIVATED
1706,AW4781,VIE - CDG,2025-07-27 06:00:00,2025-07-27 08:05:00,2024-11-25,-244,OPEN,2,189,189,T,60.0,0,0.0,0.0,0.0,0,ACTIVATED
