,SERVICE_NUMBER,ROUTE,DEPARTURE,ARRIVAL,CAPTURE,DAY_X,STATUS,CABIN,CAPACITY,LID,CURRENT_BUCKET,CURRENT_BUCKET_PRICE,BOOKINGS,REVENUE_INCL_TAX,REVENUE_EXCL_TAX,MAXLEG_LF,MAXLEG_BOOKINGS,OPTIM_STATUS
16900,AW3916,CDG - ZAG,2024-09-20 14:55:00,2024-09-20 16:55:00,2024-09-21,1,OPEN,2,189,190,G,46.0,192,18430.27,12289.37,1.01,192,DEACTIVATED
13469,AW7648,CDG - OSL,2024-09-20 16:25:00,2024-09-20 18:05:00,2024-09-21,1,OPEN,2,189,192,Y,362.0,186,18793.66,12775.12,0.97,186,ACTIVATED
16390,AW3917,ZAG - CDG,2024-09-20 17:45:00,2024-09-20 20:00:00,2024-09-21,1,OPEN,2,189,191,G,42.0,191,18190.3,12199.6,1.0,191,DEACTIVATED
15326,AW4638,CDG - VIE,2024-09-20 17:55:00,2024-09-20 20:00:00,2024-09-21,1,OPEN,2,189,189,M,167.0,189,18385.78,12264.07,1.0,189,ACTIVATED
9983,AW7908,CDG - BER,2024-09-20 18:15:00,2024-09-20 19:15:00,2024-09-21,1,OPEN,2,189,194,K,103.0,163,9472.0,4024.16,0.84,163,DEACTIVATED
14321,AW7649,OSL - CDG,2024-09-20 18:45:00,2024-09-20 22:15:00,2024-09-22,1,OPEN,2,189,192,D,278.0,188,19096.83,14881.25,0.98,188,ACTIVATED
11530,AW3422,CDG - TLL,2024-09-20 19:15:00,2024-09-21 00:05:00,2024-09-21,1,OPEN,2,189,189,T,107.0,178,17041.0,6697.48,0.94,178,DEACTIVATED
9729,AW7909,BER - CDG,2024-09-20 19:55:00,2024-09-20 22:50:00,2024-09-22,1,OPEN,2,189,193,V,96.0,159,7081.84,4914.38,0.82,159,DEACTIVATED
9518,AW3559,HEL - CDG,2024-09-20 20:00:00,2024-09-20 22:45:00,2024-09-21,1,OPEN,2,189,168,Q,185.0,155,27458.0,24125.75,0.92,155,ACTIVATED
17533,AW4639,VIE - CDG,2024-09-20 20:45:00,2024-09-20 22:50:00,2024-09-21,1,OPEN,2,189,194,L,95.0,194,12185.0,8540.78,1.0,194,ACTIVATED
16490,AW7664,CDG - OSL,2024-09-20 20:55:00,2024-09-20 22:35:00,2024-09-21,1,OPEN,2,189,193,I,188.0,191,17780.78,11594.89,0.99,191,ACTIVATED
3171,AW7660,CDG - OSL,2024-09-20 20:55:00,2024-09-20 22:35:00,2024-09-21,1,CANCELLED,2,189,189,K,102.0,0,0.0,0.0,0.0,0,UNAVAILABLE
16016,AW4780,CDG - VIE,2024-09-20 21:15:00,2024-09-20 23:20:00,2024-09-21,1,OPEN,2,189,190,I,186.0,190,18323.95,12173.81,1.0,190,ACTIVATED
15895,AW3950,CDG - ZAG,2024-09-20 21:20:00,2024-09-20 23:15:00,2024-09-21,1,OPEN,2,189,190,T,51.0,190,15220.0,9075.96,1.0,190,DEACTIVATED
3173,AW7662,CDG - OSL,2024-09-20 21:25:00,2024-09-20 23:05:00,2024-09-21,1,CANCELLED,2,189,189,K,102.0,0,0.0,0.0,0.0,0,UNAVAILABLE
16491,AW7668,CDG - OSL,2024-09-20 21:35:00,2024-09-20 23:15:00,2024-09-21,1,OPEN,2,189,193,M,169.0,191,16706.0,10522.53,0.99,191,ACTIVATED
12084,AW7665,OSL - CDG,2024-09-21 05:55:00,2024-09-21 09:25:00,2024-09-23,1,OPEN,2,189,189,F,232.0,181,12846.61,8787.35,0.96,181,ACTIVATED
15139,AW4781,VIE - CDG,2024-09-21 06:00:00,2024-09-21 08:05:00,2024-09-22,1,OPEN,2,189,191,X,83.0,189,12086.0,8536.16,0.99,189,ACTIVATED
3182,AW7663,OSL - CDG,2024-09-21 06:00:00,2024-09-21 09:30:00,2024-09-23,1,CANCELLED,2,189,189,L,94.0,0,0.0,0.0,0.0,0,UNAVAILABLE
15327,AW4630,CDG - VIE,2024-09-21 06:10:00,2024-09-21 08:15:00,2024-09-22,1,OPEN,2,189,189,V,118.0,189,13431.0,7309.29,1.0,189,ACTIVATED
8298,AW4670,CDG - BUD,2024-09-21 06:15:00,2024-09-21 09:20:00,2024-09-22,1,OPEN,2,189,133,L,89.0,126,9819.95,5752.11,0.95,126,DEACTIVATED
15194,AW7669,OSL - CDG,2024-09-21 06:25:00,2024-09-21 09:55:00,2024-09-23,1,OPEN,2,189,189,F,232.0,189,15265.22,11009.48,1.0,189,ACTIVATED
3180,AW7661,OSL - CDG,2024-09-21 06:25:00,2024-09-21 09:55:00,2024-09-23,1,CANCELLED,2,189,189,L,94.0,0,0.0,0.0,0.0,0,UNAVAILABLE
7760,AW3951,ZAG - CDG,2024-09-21 06:30:00,2024-09-21 08:45:00,2024-09-22,1,OPEN,2,189,191,L,66.0,107,7251.0,3878.91,0.56,107,DEACTIVATED
7446,AW7900,CDG - BER,2024-09-21 06:35:00,2024-09-21 07:35:00,2024-09-22,1,OPEN,2,189,193,R,66.0,90,4629.0,1619.62,0.47,90,DEACTIVATED
17295,AW3423,TLL - CDG,2024-09-21 06:45:00,2024-09-21 09:35:00,2024-09-22,1,OPEN,2,189,193,T,99.0,193,28571.0,24132.0,1.0,193,DEACTIVATED
8389,AW7901,BER - CDG,2024-09-21 08:15:00,2024-09-21 11:10:00,2024-09-23,1,OPEN,2,189,186,L,71.0,129,5709.0,3949.44,0.69,129,DEACTIVATED
3435,AW3550,CDG - HEL,2024-09-21 08:30:00,2024-09-21 12:55:00,2024-09-22,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
16455,AW4631,VIE - CDG,2024-09-21 09:00:00,2024-09-21 11:05:00,2024-09-22,1,OPEN,2,189,191,L,95.0,191,13697.8,10110.89,1.0,191,ACTIVATED
8266,AW4671,BUD - CDG,2024-09-21 10:05:00,2024-09-21 14:55:00,2024-09-23,1,OPEN,2,189,128,M,189.0,125,19596.82,18378.68,0.98,125,DEACTIVATED
13866,AW7644,CDG - OSL,2024-09-21 10:20:00,2024-09-21 12:00:00,2024-09-22,1,OPEN,2,189,186,Q,135.0,187,16278.39,10223.84,1.01,187,ACTIVATED
12306,AW7645,OSL - CDG,2024-09-21 12:40:00,2024-09-21 16:10:00,2024-09-23,1,OPEN,2,189,187,D,278.0,182,22976.61,18925.28,0.97,182,ACTIVATED
14391,AW4634,CDG - VIE,2024-09-21 13:35:00,2024-09-21 15:40:00,2024-09-22,1,OPEN,2,189,189,D,249.0,188,15445.39,9451.2,0.99,188,ACTIVATED
3436,AW3551,HEL - CDG,2024-09-21 13:40:00,2024-09-21 16:25:00,2024-09-22,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
12287,AW3288,CDG - TLL,2024-09-21 14:10:00,2024-09-21 18:55:00,2024-09-22,1,OPEN,2,189,189,R,120.0,182,20686.77,9999.21,0.96,182,DEACTIVATED
15050,AW3912,CDG - ZAG,2024-09-21 14:40:00,2024-09-21 16:40:00,2024-09-22,1,OPEN,2,189,191,M,128.0,189,17385.0,11267.33,0.99,189,DEACTIVATED
14357,AW7658,CDG - OSL,2024-09-21 15:20:00,2024-09-21 17:00:00,2024-09-22,1,OPEN,2,189,192,Q,135.0,188,14548.39,8462.15,0.98,188,ACTIVATED
14301,AW4635,VIE - CDG,2024-09-21 16:30:00,2024-09-21 18:35:00,2024-09-22,1,OPEN,2,189,191,K,109.0,188,12505.4,8977.01,0.98,188,ACTIVATED
3175,AW7646,CDG - OSL,2024-09-21 16:45:00,2024-09-21 18:25:00,2024-09-22,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
3177,AW7648,CDG - OSL,2024-09-21 17:10:00,2024-09-21 18:50:00,2024-09-22,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
14255,AW3913,ZAG - CDG,2024-09-21 17:30:00,2024-09-21 19:45:00,2024-09-22,1,OPEN,2,189,191,M,120.0,188,15580.0,9656.38,0.98,188,DEACTIVATED
12544,AW7659,OSL - CDG,2024-09-21 17:40:00,2024-09-21 21:10:00,2024-09-23,1,OPEN,2,189,191,S,301.0,183,19230.22,15121.84,0.96,183,ACTIVATED
3176,AW7647,OSL - CDG,2024-09-21 19:05:00,2024-09-21 22:35:00,2024-09-23,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
8758,AW3422,CDG - TLL,2024-09-21 19:20:00,2024-09-22 00:05:00,2024-09-22,1,OPEN,2,189,189,G,95.0,139,12061.77,3892.74,0.74,139,DEACTIVATED
3178,AW7649,OSL - CDG,2024-09-21 19:25:00,2024-09-21 22:55:00,2024-09-23,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
16393,AW3289,TLL - CDG,2024-09-21 19:55:00,2024-09-21 22:45:00,2024-09-22,1,OPEN,2,189,192,B,356.0,191,33814.0,29421.0,0.99,191,DEACTIVATED
3179,AW7660,CDG - OSL,2024-09-21 20:55:00,2024-09-21 22:35:00,2024-09-22,1,CANCELLED,2,189,189,T,57.0,0,0.0,0.0,0.0,0,UNAVAILABLE
15258,AW7664,CDG - OSL,2024-09-21 20:55:00,2024-09-21 22:35:00,2024-09-22,1,OPEN,2,189,189,M,169.0,189,9329.0,3207.29,1.0,189,ACTIVATED
16392,AW3950,CDG - ZAG,2024-09-21 21:15:00,2024-09-21 23:15:00,2024-09-22,1,OPEN,2,189,189,A,39.0,191,10924.0,4737.71,1.01,191,DEACTIVATED
11414,AW7668,CDG - OSL,2024-09-21 21:25:00,2024-09-21 23:05:00,2024-09-22,1,OPEN,2,189,189,V,119.0,177,8703.0,2969.97,0.94,177,ACTIVATED
3181,AW7662,CDG - OSL,2024-09-21 21:25:00,2024-09-21 23:05:00,2024-09-22,1,CANCELLED,2,189,189,T,57.0,0,0.0,0.0,0.0,0,UNAVAILABLE
16535,AW4780,CDG - VIE,2024-09-21 21:40:00,2024-09-21 23:45:00,2024-09-22,1,OPEN,2,189,191,V,118.0,191,16130.0,9954.97,1.0,191,ACTIVATED
15936,AW4781,VIE - CDG,2024-09-22 06:00:00,2024-09-22 08:05:00,2024-09-23,1,OPEN,2,189,190,V,124.0,190,15131.0,11570.0,1.0,190,ACTIVATED
13443,AW7669,OSL - CDG,2024-09-22 06:00:00,2024-09-22 09:30:00,2024-09-24,1,OPEN,2,189,189,B,254.0,186,16633.22,12464.81,0.98,186,ACTIVATED
3184,AW7661,OSL - CDG,2024-09-22 06:00:00,2024-09-22 09:30:00,2024-09-24,1,CANCELLED,2,189,189,K,109.0,0,0.0,0.0,0.0,0,UNAVAILABLE
3186,AW7663,OSL - CDG,2024-09-22 06:30:00,2024-09-22 10:00:00,2024-09-24,1,CANCELLED,2,189,189,K,109.0,0,0.0,0.0,0.0,0,UNAVAILABLE
14256,AW3951,ZAG - CDG,2024-09-22 06:30:00,2024-09-22 08:45:00,2024-09-23,1,OPEN,2,189,191,I,135.0,188,11505.12,5631.87,0.98,188,DEACTIVATED
16954,AW7665,OSL - CDG,2024-09-22 06:30:00,2024-09-22 10:00:00,2024-09-24,1,OPEN,2,189,192,B,254.0,192,16885.0,12604.33,1.0,192,ACTIVATED
13470,AW7640,CDG - OSL,2024-09-22 07:20:00,2024-09-22 09:00:00,2024-09-23,1,OPEN,2,186,189,X,80.0,186,9248.0,3223.66,0.98,186,ACTIVATED
16395,AW3423,TLL - CDG,2024-09-22 07:55:00,2024-09-22 10:45:00,2024-09-23,1,OPEN,2,189,192,B,356.0,191,29066.7,24673.7,0.99,191,DEACTIVATED
13442,AW7641,OSL - CDG,2024-09-22 09:40:00,2024-09-22 13:10:00,2024-09-24,1,OPEN,2,186,186,J,329.0,186,22318.0,18159.34,1.0,186,ACTIVATED
16990,AW7658,CDG - OSL,2024-09-22 10:20:00,2024-09-22 12:00:00,2024-09-23,1,OPEN,2,189,192,K,104.0,192,13525.78,7312.04,1.0,192,ACTIVATED
16394,AW3288,CDG - TLL,2024-09-22 10:40:00,2024-09-22 15:25:00,2024-09-23,1,OPEN,2,189,191,A,79.0,191,22781.77,11557.5,1.0,191,DEACTIVATED
16528,AW4638,CDG - VIE,2024-09-22 11:00:00,2024-09-22 13:05:00,2024-09-23,1,OPEN,2,189,191,Q,134.0,191,20059.78,13887.91,1.0,191,ACTIVATED
15961,AW7659,OSL - CDG,2024-09-22 12:40:00,2024-09-22 16:10:00,2024-09-24,1,OPEN,2,189,192,Z,359.0,190,27911.69,23763.99,0.99,190,ACTIVATED
13425,AW4639,VIE - CDG,2024-09-22 13:55:00,2024-09-22 16:00:00,2024-09-23,1,OPEN,2,189,190,F,220.0,186,18664.4,15170.78,0.98,186,ACTIVATED
12329,AW3556,CDG - HEL,2024-09-22 14:40:00,2024-09-22 19:05:00,2024-09-23,1,OPEN,2,189,190,A,79.0,182,17585.78,11713.24,0.96,182,ACTIVATED
10218,AW3558,CDG - HEL,2024-09-22 14:55:00,2024-09-22 19:20:00,2024-09-23,1,OPEN,2,189,190,A,79.0,166,15448.78,10076.34,0.87,166,ACTIVATED
15896,AW3916,CDG - ZAG,2024-09-22 15:20:00,2024-09-22 17:20:00,2024-09-23,1,OPEN,2,189,190,T,51.0,190,18135.0,11984.38,1.0,190,DEACTIVATED
8821,AW7928,CDG - CPH,2024-09-22 15:30:00,2024-09-22 16:30:00,2024-09-23,1,OPEN,2,189,190,R,66.0,141,10813.0,6102.15,0.74,141,DEACTIVATED
16901,AW3289,TLL - CDG,2024-09-22 16:25:00,2024-09-22 19:15:00,2024-09-23,1,OPEN,2,189,192,L,149.0,192,38845.31,34429.31,1.0,192,DEACTIVATED
13139,AW7646,CDG - OSL,2024-09-22 16:45:00,2024-09-22 18:25:00,2024-09-23,1,OPEN,2,189,192,L,91.0,185,13937.39,7946.08,0.96,185,ACTIVATED
8605,AW7929,CPH - CDG,2024-09-22 17:15:00,2024-09-22 20:15:00,2024-09-24,1,OPEN,2,189,189,K,104.0,135,14844.5,8754.69,0.71,135,DEACTIVATED
16006,AW4634,CDG - VIE,2024-09-22 18:00:00,2024-09-22 20:00:00,2024-09-23,1,OPEN,2,189,190,S,271.0,190,26911.0,20764.58,1.0,190,ACTIVATED
11229,AW7908,CDG - BER,2024-09-22 18:05:00,2024-09-22 19:05:00,2024-09-23,1,OPEN,2,189,193,F,212.0,176,20444.0,14558.1,0.91,176,DEACTIVATED
12527,AW3917,ZAG - CDG,2024-09-22 18:10:00,2024-09-22 20:25:00,2024-09-23,1,OPEN,2,189,191,Z,268.0,183,23232.16,17521.54,0.96,183,DEACTIVATED
15051,AW3422,CDG - TLL,2024-09-22 18:50:00,2024-09-22 23:30:00,2024-09-23,1,OPEN,2,189,189,A,79.0,189,19564.17,8456.64,1.0,189,DEACTIVATED
15960,AW7647,OSL - CDG,2024-09-22 19:05:00,2024-09-22 22:35:00,2024-09-24,1,OPEN,2,189,192,Y,389.0,190,34448.55,30234.58,0.99,190,ACTIVATED
9224,AW7909,BER - CDG,2024-09-22 19:45:00,2024-09-22 22:40:00,2024-09-24,1,OPEN,2,189,191,Q,111.0,150,11984.0,9938.0,0.79,150,DEACTIVATED
13882,AW3557,HEL - CDG,2024-09-22 19:50:00,2024-09-22 22:35:00,2024-09-23,1,OPEN,2,189,189,J,363.0,187,41158.0,37065.85,0.99,187,ACTIVATED
15300,AW3559,HEL - CDG,2024-09-22 20:05:00,2024-09-22 22:50:00,2024-09-23,1,OPEN,2,189,189,B,289.0,189,35743.9,31595.35,1.0,189,ACTIVATED
15119,AW4635,VIE - CDG,2024-09-22 20:45:00,2024-09-22 22:50:00,2024-09-23,1,OPEN,2,189,189,S,289.0,189,23428.8,19877.33,1.0,189,ACTIVATED
3183,AW7660,CDG - OSL,2024-09-22 20:55:00,2024-09-22 22:35:00,2024-09-23,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
3185,AW7662,CDG - OSL,2024-09-22 21:25:00,2024-09-22 23:05:00,2024-09-23,1,CANCELLED,2,189,189,K,102.0,0,0.0,0.0,0.0,0,UNAVAILABLE
16991,AW7668,CDG - OSL,2024-09-22 21:25:00,2024-09-22 23:05:00,2024-09-23,1,OPEN,2,189,192,Q,135.0,192,16267.78,10050.54,1.0,192,ACTIVATED
15311,AW4780,CDG - VIE,2024-09-22 21:30:00,2024-09-22 23:35:00,2024-09-23,1,OPEN,2,189,190,Z,326.0,189,26273.0,20151.69,0.99,189,ACTIVATED
15195,AW7669,OSL - CDG,2024-09-23 05:55:00,2024-09-23 09:25:00,2024-09-25,1,OPEN,2,189,189,S,301.0,189,19652.22,15406.23,1.0,189,ACTIVATED
3190,AW7663,OSL - CDG,2024-09-23 06:00:00,2024-09-23 09:30:00,2024-09-25,1,CANCELLED,2,189,189,X,81.0,0,0.0,0.0,0.0,0,UNAVAILABLE
15937,AW4781,VIE - CDG,2024-09-23 06:00:00,2024-09-23 08:05:00,2024-09-24,1,OPEN,2,189,190,F,220.0,190,18235.0,14673.57,1.0,190,ACTIVATED
3188,AW7661,OSL - CDG,2024-09-23 06:30:00,2024-09-23 10:00:00,2024-09-25,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
11669,AW3280,CDG - TLL,2024-09-23 06:30:00,2024-09-23 11:15:00,2024-09-24,1,OPEN,2,189,189,T,107.0,179,17812.96,7297.17,0.95,179,DEACTIVATED
16902,AW3423,TLL - CDG,2024-09-23 06:45:00,2024-09-23 09:35:00,2024-09-24,1,OPEN,2,189,193,F,325.0,192,24477.0,20061.0,0.99,192,DEACTIVATED
15259,AW7640,CDG - OSL,2024-09-23 07:15:00,2024-09-23 08:55:00,2024-09-24,1,OPEN,2,186,189,L,91.0,189,11564.0,5442.49,1.0,189,ACTIVATED
12854,AW3550,CDG - HEL,2024-09-23 08:15:00,2024-09-23 12:40:00,2024-09-24,1,OPEN,2,189,190,K,151.0,184,20319.31,14366.87,0.97,184,ACTIVATED
10860,AW7641,OSL - CDG,2024-09-23 09:35:00,2024-09-23 13:05:00,2024-09-25,1,OPEN,2,186,174,S,301.0,173,23465.83,19583.55,0.99,173,ACTIVATED
17019,AW4632,CDG - VIE,2024-09-23 10:05:00,2024-09-23 12:10:00,2024-09-24,1,OPEN,2,189,192,D,249.0,192,16930.78,10717.04,1.0,192,ACTIVATED
16992,AW7644,CDG - OSL,2024-09-23 11:10:00,2024-09-23 12:50:00,2024-09-24,1,OPEN,2,189,192,H,151.0,192,13598.39,7384.45,1.0,192,ACTIVATED
17296,AW3281,TLL - CDG,2024-09-23 12:15:00,2024-09-23 15:05:00,2024-09-24,1,OPEN,2,189,193,N,77.0,193,27863.6,23424.6,1.0,193,DEACTIVATED
15120,AW4633,VIE - CDG,2024-09-23 13:05:00,2024-09-23 15:10:00,2024-09-24,1,OPEN,2,189,190,B,242.0,189,18540.0,14999.07,0.99,189,ACTIVATED
12109,AW3551,HEL - CDG,2024-09-23 13:25:00,2024-09-23 16:10:00,2024-09-24,1,OPEN,2,189,191,H,203.0,181,30088.0,26145.05,0.95,181,ACTIVATED
17538,AW7645,OSL - CDG,2024-09-23 13:35:00,2024-09-23 17:05:00,2024-09-25,1,OPEN,2,189,194,Y,389.0,194,27870.1,23596.86,1.0,194,ACTIVATED
16529,AW4634,CDG - VIE,2024-09-23 14:40:00,2024-09-23 16:45:00,2024-09-24,1,OPEN,2,189,192,H,150.0,191,14933.17,8756.46,0.99,191,ACTIVATED
8299,AW3558,CDG - HEL,2024-09-23 14:50:00,2024-09-23 19:15:00,2024-09-24,1,OPEN,2,189,191,N,85.0,126,10695.56,6616.34,0.66,126,ACTIVATED
14257,AW3916,CDG - ZAG,2024-09-23 15:10:00,2024-09-23 17:05:00,2024-09-24,1,OPEN,2,189,190,F,164.0,188,16734.56,10661.02,0.99,188,DEACTIVATED
16993,AW7648,CDG - OSL,2024-09-23 16:50:00,2024-09-23 18:30:00,2024-09-24,1,OPEN,2,189,192,X,80.0,192,11896.0,5677.32,1.0,192,ACTIVATED
7695,AW7928,CDG - CPH,2024-09-23 17:20:00,2024-09-23 18:20:00,2024-09-24,1,OPEN,2,189,174,G,49.0,104,6669.0,3191.42,0.6,104,DEACTIVATED
15121,AW4635,VIE - CDG,2024-09-23 17:30:00,2024-09-23 19:35:00,2024-09-24,1,OPEN,2,189,190,J,318.0,189,16426.4,12875.36,0.99,189,ACTIVATED
16396,AW3917,ZAG - CDG,2024-09-23 17:55:00,2024-09-23 20:10:00,2024-09-24,1,OPEN,2,189,191,T,48.0,191,17578.93,11570.98,1.0,191,DEACTIVATED
7222,AW7929,CPH - CDG,2024-09-23 19:05:00,2024-09-23 22:05:00,2024-09-25,1,OPEN,2,189,190,G,59.0,72,5733.2,2520.01,0.38,72,DEACTIVATED
16469,AW7649,OSL - CDG,2024-09-23 19:10:00,2024-09-23 22:40:00,2024-09-25,1,OPEN,2,189,194,J,329.0,191,25762.22,21525.61,0.98,191,ACTIVATED
8759,AW3422,CDG - TLL,2024-09-23 19:15:00,2024-09-24 00:05:00,2024-09-24,1,OPEN,2,189,189,T,107.0,139,12503.77,4334.74,0.74,139,DEACTIVATED
13151,AW3559,HEL - CDG,2024-09-23 20:00:00,2024-09-23 22:45:00,2024-09-24,1,OPEN,2,189,191,Q,185.0,185,27620.9,23575.15,0.97,185,ACTIVATED
3187,AW7660,CDG - OSL,2024-09-23 20:55:00,2024-09-23 22:35:00,2024-09-24,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
15260,AW7664,CDG - OSL,2024-09-23 20:55:00,2024-09-23 22:35:00,2024-09-24,1,OPEN,2,189,189,X,80.0,189,11485.0,5363.29,1.0,189,ACTIVATED
3189,AW7662,CDG - OSL,2024-09-23 21:25:00,2024-09-23 23:05:00,2024-09-24,1,CANCELLED,2,189,189,T,57.0,0,0.0,0.0,0.0,0,UNAVAILABLE
17020,AW4780,CDG - VIE,2024-09-23 21:25:00,2024-09-23 23:30:00,2024-09-24,1,OPEN,2,189,192,H,150.0,192,14464.78,8262.28,1.0,192,ACTIVATED
3194,AW7661,OSL - CDG,2024-09-24 06:00:00,2024-09-24 09:30:00,2024-09-26,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
13802,AW4781,VIE - CDG,2024-09-24 06:00:00,2024-09-24 08:05:00,2024-09-25,1,OPEN,2,189,192,I,197.0,187,12592.0,9078.75,0.97,187,ACTIVATED
3196,AW7663,OSL - CDG,2024-09-24 06:30:00,2024-09-24 10:00:00,2024-09-26,1,CANCELLED,2,189,189,X,81.0,0,0.0,0.0,0.0,0,UNAVAILABLE
15196,AW7665,OSL - CDG,2024-09-24 06:30:00,2024-09-24 10:00:00,2024-09-26,1,OPEN,2,189,189,D,278.0,189,15370.0,11108.41,1.0,189,ACTIVATED
13771,AW3423,TLL - CDG,2024-09-24 06:45:00,2024-09-24 09:35:00,2024-09-25,1,OPEN,2,189,189,I,293.0,187,22560.0,18259.0,0.99,187,DEACTIVATED
13140,AW7640,CDG - OSL,2024-09-24 07:15:00,2024-09-24 08:55:00,2024-09-25,1,OPEN,2,189,192,X,80.0,185,8415.39,2425.16,0.96,185,ACTIVATED
9174,AW3552,CDG - HEL,2024-09-24 08:15:00,2024-09-24 12:40:00,2024-09-25,1,OPEN,2,189,191,G,92.0,149,12994.0,8170.61,0.78,149,ACTIVATED
14322,AW7641,OSL - CDG,2024-09-24 09:35:00,2024-09-24 13:05:00,2024-09-26,1,OPEN,2,189,189,Z,359.0,188,17723.0,13489.87,0.99,188,ACTIVATED
10279,AW3288,CDG - TLL,2024-09-24 09:50:00,2024-09-24 14:35:00,2024-09-25,1,OPEN,2,189,189,R,120.0,167,16968.25,7212.43,0.88,167,DEACTIVATED
17552,AW4632,CDG - VIE,2024-09-24 10:10:00,2024-09-24 12:15:00,2024-09-25,1,OPEN,2,189,195,Q,134.0,194,13681.39,7400.35,0.99,194,ACTIVATED
13396,AW3916,CDG - ZAG,2024-09-24 10:40:00,2024-09-24 12:40:00,2024-09-25,1,OPEN,2,189,192,M,128.0,186,16164.01,10196.11,0.97,186,DEACTIVATED
7507,AW3558,CDG - HEL,2024-09-24 11:25:00,2024-09-24 15:50:00,2024-09-25,1,OPEN,2,189,191,R,112.0,94,9095.17,6055.27,0.49,94,ACTIVATED
11257,AW7644,CDG - OSL,2024-09-24 11:50:00,2024-09-24 13:30:00,2024-09-25,1,OPEN,2,189,189,Q,135.0,176,10161.17,4460.73,0.93,176,ACTIVATED
14296,AW4633,VIE - CDG,2024-09-24 13:05:00,2024-09-24 15:10:00,2024-09-25,1,OPEN,2,189,193,F,220.0,188,11550.8,8017.3,0.97,188,ACTIVATED
12324,AW3553,HEL - CDG,2024-09-24 13:25:00,2024-09-24 16:10:00,2024-09-25,1,OPEN,2,189,189,K,151.0,182,22842.95,18848.05,0.96,182,ACTIVATED
16903,AW3917,ZAG - CDG,2024-09-24 13:30:00,2024-09-24 15:45:00,2024-09-25,1,OPEN,2,189,192,N,39.0,192,14975.56,8923.63,1.0,192,DEACTIVATED
17349,AW7645,OSL - CDG,2024-09-24 14:15:00,2024-09-24 17:45:00,2024-09-26,1,OPEN,2,189,193,J,329.0,193,20839.0,16563.02,1.0,193,ACTIVATED
3191,AW7646,CDG - OSL,2024-09-24 14:20:00,2024-09-24 16:00:00,2024-09-25,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
14258,AW3289,TLL - CDG,2024-09-24 15:35:00,2024-09-24 18:25:00,2024-09-25,1,OPEN,2,189,189,F,325.0,188,27962.4,23661.4,0.99,188,DEACTIVATED
8362,AW7908,CDG - BER,2024-09-24 16:00:00,2024-09-24 17:00:00,2024-09-25,1,OPEN,2,189,188,X,78.0,128,7533.4,3281.42,0.68,128,DEACTIVATED
12570,AW3559,HEL - CDG,2024-09-24 16:35:00,2024-09-24 19:20:00,2024-09-25,1,OPEN,2,189,189,Q,185.0,183,23043.0,19036.15,0.97,183,ACTIVATED
3192,AW7647,OSL - CDG,2024-09-24 16:40:00,2024-09-24 20:10:00,2024-09-26,1,CANCELLED,2,189,159,,,0,0.0,0.0,0.0,0,UNAVAILABLE
15261,AW7648,CDG - OSL,2024-09-24 16:45:00,2024-09-24 18:25:00,2024-09-25,1,OPEN,2,189,193,V,119.0,189,10550.0,4428.29,0.98,189,ACTIVATED
7712,AW7909,BER - CDG,2024-09-24 17:40:00,2024-09-24 20:35:00,2024-09-26,1,OPEN,2,189,189,T,41.0,105,6080.72,4668.67,0.56,105,DEACTIVATED
3023,AW4638,CDG - VIE,2024-09-24 17:50:00,2024-09-24 19:55:00,2024-09-25,1,CANCELLED,2,189,189,T,58.0,0,0.0,0.0,0.0,0,UNAVAILABLE
9588,AW7649,OSL - CDG,2024-09-24 19:05:00,2024-09-24 22:35:00,2024-09-26,1,OPEN,2,189,163,Y,389.0,156,15528.0,12069.09,0.96,156,ACTIVATED
9172,AW3422,CDG - TLL,2024-09-24 19:15:00,2024-09-25 00:05:00,2024-09-25,1,OPEN,2,189,189,T,107.0,149,14057.54,5300.81,0.79,149,DEACTIVATED
2947,AW4639,VIE - CDG,2024-09-24 20:40:00,2024-09-24 22:45:00,2024-09-25,1,CANCELLED,2,189,189,A,39.0,0,0.0,0.0,0.0,0,UNAVAILABLE
3193,AW7660,CDG - OSL,2024-09-24 20:55:00,2024-09-24 22:35:00,2024-09-25,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
3195,AW7662,CDG - OSL,2024-09-24 21:25:00,2024-09-24 23:05:00,2024-09-25,1,CANCELLED,2,189,189,T,57.0,0,0.0,0.0,0.0,0,UNAVAILABLE
